33.28047451238933;-85.71318627943027;-79.60269591094536;
43.739078295170714;36.45331908335106;84.23820366504646;
20.459073307008538;-94.93704182419143;24.797239013289612;
95.58044027813693;-70.98959668774334;99.94231860011368;
79.93020431828663;-4.813811225730461;0.07039062105317839;
-63.483884871380546;-77.48722555072436;-50.160615376808536;
57.05809173785963;-10.945541327442854;12.357841809604338;
26.34615728896759;75.87703541222248;-94.30166689462342;
62.275860154349374;-23.540698628108387;96.17912148508506;
-85.80778036153714;-97.0093880527146;24.93789077623832;
87.69381036021383;-23.236840403941386;-76.62515158453778;
85.0400678354872;-73.95223215194306;-63.098564078785024;
-71.58086881365129;32.97372532293156;91.28898860276888;
73.64949168311185;6.761263705633354;61.306246201365525;
-7.631425017321263;33.10741979439109;80.26773172782708;
-98.93889106527627;-57.877521974707676;-57.785232040277904;
20.072741939802597;53.20574889715621;-40.165568454155974;
26.47008174848355;-43.35562823063559;-97.53853629869047;
-37.749553624042086;51.10110063967227;85.86151338519636;
99.84299095654612;-81.0456649229006;-15.699878031075087;
78.74928463786816;95.06165480028355;-5.697293235696236;
41.49058306239675;-60.56527698999194;-24.097245654131584;
-24.343006938553245;-88.8075072612281;24.048526850097858;
28.914327434093025;-3.5608659559449194;85.90594595702748;
-67.28720660771275;74.2210167776783;-97.42342971042855;
25.533380008177105;-82.58128595788487;47.00330797438974;
-17.808694160067546;-33.78703692806721;-89.48786559634758;
99.159022124444;-19.073193549894228;-45.96300515891396;
71.66924339427467;76.89039150292274;-40.90434488953858;
-69.01932328446945;75.65836753681808;-6.563186333873361;
11.869779297542848;29.468385728385243;18.848164832811662;
60.89968669132645;-29.975610898698264;42.355857225923074;
9.336445087473464;-28.917506126267085;-73.71447906086604;
-73.29144497264079;23.738001124821523;22.49582679790069;
-8.879593553184122;-27.39218391103377;63.0837590438137;
-20.846554626340946;71.84878493612578;-77.6819318350604;
20.947784945931105;16.51230564058777;90.24243896218906;
60.49992264732737;-11.167387556320051;-39.11421277427727;
-93.6808148262848;-87.24449706040254;-32.99249872125077;
60.88610576321213;99.82675866229704;87.6439992544413;
-76.59176105030721;-57.07169436995001;75.95096098171157;
-23.593115654004862;48.871237494065866;-2.4450344289609376;
-91.92842328814636;84.99390756301534;93.88863760409097;
19.317095942810766;-92.07137924727805;-85.41754923286832;
40.2352935478807;80.173483945156;-77.64951472615266;
-70.3655006881228;60.232502390974844;-45.15282551252049;
-4.26527698980226;56.63689844821502;-52.92254817178057;
-63.69568178535041;-91.23886696420766;-57.97771844628099;
-38.41858925034482;-19.502662725250033;6.356021841184315;
64.36948138943347;-66.17630068204792;1.7407261501465996;
61.71542428604175;-56.16605266421002;82.64264454412157;
3.564477924180707;88.23426693855035;-79.13992070081189;
-28.451343258130905;-25.383275751030737;7.47744275050195;
86.57910538481366;-93.4412236601075;-94.8364042928993;
-91.13216102606101;-61.10239670562083;99.61592838807542;
86.9610608214081;95.55541539396921;11.133370238994814;
70.67035426012686;47.74984458465099;0.9705597200495362;
74.15688924221027;42.16464366323453;41.35133724312482;
-18.14611091577831;-51.65183126986608;91.57787638678673;
-34.68126057844985;-53.9061468268571;78.28042309812955;
